work_hours_per_day,sleep_hours,exercise_minutes,social_hours,screen_time_nonwork,breaks_per_day,coffee_cups,stress_level,burnout_score
4.473919689274532,9.070137031221178,33.10381367717958,3.1972469236452277,4.589960575007986,4.62664207537311,4,1,0.0
8.648167938789591,6.061655947735706,46.5019652933527,0.628326302769534,2.892914374507913,6.458127290004729,1,4,37.49881355418514
7.229835439167367,7.593705300156113,12.657395685781992,1.2905589975724534,4.271876743903076,5.702330935254168,3,4,31.918034837501988
6.646155999388083,7.7410452794241085,16.837670218494868,1.7114513041242951,4.690407437473456,5.683320463905253,1,4,25.436599385677304
9.223352577681736,7.391010648735861,23.925479424466708,1.2162464788755716,4.292263510405207,4.457370043863405,0,2,27.1827514609098
10.061999044991902,6.174542269231869,3.082581530535702,3.7349365758368087,2.470457020436715,2.566838391728581,3,1,27.98894309369049
9.862560238232398,5.992564948092923,13.614842805570046,1.1432279061732071,4.309542656988176,2.756939705149945,1,3,33.73413151747258
6.321564953554723,6.961668893512832,20.47558252910682,1.4444532205131333,6.1932939080764555,6.418705028910635,0,4,27.486561390396087
7.381575248297571,8.759093528889046,47.48778361425455,2.2043890316029766,4.672953646771791,5.038916511037766,3,2,10.745965597317502
8.662526862807129,7.8154002318916485,35.2512265800385,0.7978504739239112,5.442980783607761,4.722975510785551,1,4,24.98693937364913
9.951090254244718,6.444078501870841,33.87179822735089,1.6043192882437363,3.6444820449810584,4.152219915355295,1,2,23.066353787118686
7.04165152430942,8.157548065972517,47.01795924335944,2.3174532612501753,5.124850359135566,4.389622309038496,4,1,8.766339139486693
7.628682046672366,4.0,27.252564232012066,1.6671395956174888,4.418901757324789,7.093823588976279,2,4,38.11614464835487
5.787330051987944,8.723148550558156,37.80929699857779,1.9066131411000518,2.573633905469152,4.329511836263946,3,2,0.0
5.607586751838658,4.39042933183285,27.935564941350076,1.4706678875516292,4.477781507198312,2.3178705733968625,2,5,46.34225346551571
9.625051644788396,6.456338587895302,35.30724698799257,0.48552969081923303,2.512455004839534,6.4873035510803465,1,5,40.05327090686026
10.712480057141645,5.320495158060784,18.34482684776836,2.3215932113392386,3.0506795876728123,4.590246672270566,0,2,31.065449179950647
7.855979756839332,5.0579777864186415,0.0,3.7549330716472413,4.283992460938562,5.062791731065553,2,4,41.49183289752493
10.007065795784047,8.741240181067779,27.314416756273918,2.0184016307834383,4.445866410070186,8.21515661279902,0,4,25.520066286241942
8.723272050095268,6.298448198032163,58.454962721998804,2.2252641172475496,2.2161513023843065,4.958878885298986,3,1,14.26098497356255
6.709760490789751,7.519755822596074,48.52430804483185,2.6927227551168595,5.580978656774314,5.57836734623745,1,1,3.1666263767430074
8.722791211016828,6.929619131681224,49.30794969182341,0.7306695034533008,4.85800941745071,2.6421530174033494,0,3,23.00160664618664
11.076073132931938,7.715561240834682,54.72261443612436,3.702514658129606,2.942907346583674,4.56066109529808,1,1,16.52721655013964
7.928347921780097,7.115232836590383,31.773151819228747,2.202328796422802,1.6936228053262372,6.219052090417202,1,4,31.4494471264481
11.129287311628012,5.075511663717146,33.94631414811191,3.631856899089109,3.782643131377853,1.8892525323175153,4,3,48.2124000092216
4.0,8.49440022917071,17.646962091312997,1.2669670044760106,3.3310844292082598,5.401690186231419,3,1,2.837762288545739
9.643805008750448,6.259365125258031,23.678542879459005,3.818061922557825,4.169710685579534,5.2015821452896125,3,2,25.334699925915814
8.174094136476343,4.665127152010373,42.315422995422836,2.775155494034783,3.4553250082666502,5.082574911174879,1,5,31.53489984998078
7.401985299068265,6.357827258551131,54.07768874337633,2.5530400858523583,1.0,7.074317797316486,2,1,9.5209641809125
8.183521553071005,9.251139685951467,27.21107448638001,2.234024454353148,3.417479592548262,5.668877029697043,3,1,18.365579886756674
4.024862170798214,8.275332613170239,20.99621470297177,1.7514713819255507,3.5415713333975307,7.9561437967128885,3,2,9.88883564875431
7.560656224324976,6.477021798388211,30.010559177131945,3.2005316584738726,4.9504915371610885,3.0128209688119276,4,4,34.806112179853656
8.714225143023492,6.476113443522356,42.024134978582296,2.140359869848047,2.9527004880834253,5.271849134436696,0,2,10.818828145471214
10.955788089483033,6.5175474231739265,1.1229036773291625,0.032930296412847726,6.5180120100588494,5.168933572779895,0,1,28.15703489179301
6.963459563452705,10.0,0.0,0.8828135382929976,1.1325391740223645,2.86149101248984,3,4,15.143447091311014
6.3830127942136246,7.57290317834733,18.98926301016833,1.8141542478072528,5.966751246703937,6.912590004182692,2,3,21.784228480151913
6.996485912830927,7.645062470786605,5.585751481716827,2.309998983165555,3.663521543682843,9.649346611705635,1,1,13.874915554326446
9.830804235404148,8.545425181047763,19.83719604705378,1.9434115111001042,5.289377308515334,4.965987851032338,1,2,23.512726811743107
8.657502219319369,7.35818373853977,27.04439362365057,3.218970789793663,4.1197022260880996,6.010042176547534,1,3,25.397964075868384
6.940479592465922,6.611436781268945,20.93503181953973,0.048898135961375155,5.7093333040382035,5.1690369516306545,3,5,50.100278257478365
9.026534866226712,6.705475226372533,59.04935068941491,2.14358793650516,3.418957053170783,3.572830660185648,1,3,22.163214879128866
8.194155098696081,6.892598110878904,36.5348952920464,0.18202077461284527,2.352069362233282,1.3584794443959676,0,2,29.006207491734088
9.937289981065778,6.944166645235238,36.00948719221657,2.759712295484168,6.130756430906595,3.5884530338092695,1,3,44.24884167972979
6.595893812245295,8.091444315455469,42.44414288086804,1.9055412855579972,3.829779031176788,2.2160832380965374,5,2,15.741492257021996
7.3446757068044635,7.077918828710949,7.223337644384618,2.419609972024118,4.332337710436316,8.408204156118236,1,1,7.585132874133045
7.215783693735685,8.098960115823369,50.78223574840537,1.1361170394102338,5.852127871067193,4.769780612153522,0,4,27.801674704366075
5.072970103735763,6.878925129837127,28.4847142692908,3.279464931657751,2.4520671368583478,4.308161341905659,3,5,24.015907001374504
8.592240554129152,7.117952785474136,43.409612344824254,3.0417246640588513,4.893236346458886,6.778307649575612,2,4,24.583465910159017
8.522110544359778,4.002698973201839,8.56285533919689,2.5835443030118874,3.1151578653056635,2.756497794288224,1,4,49.543427505534794
8.010226913284923,8.374491512053723,0.0,1.8704827531365593,3.801745966533442,3.4662719239908952,1,4,37.995000795935816
7.530825733249706,7.519732713846989,46.35779316050058,2.579857285295132,4.108418448076433,5.136144538497242,4,2,17.316936345730745
5.1692585158991715,8.497015164789477,37.528190521950336,1.293107432012651,1.7496672078295958,7.057537982846961,1,2,0.0
7.158709354469282,4.0,11.958968912849791,2.855555659020712,2.8317444357693478,6.003370090337576,2,5,35.781783268918
7.314570966946461,10.0,12.606738374506111,3.649480894323921,6.026609338619709,5.496650285031764,2,2,13.31733357853382
6.395445461556762,6.790615557767239,52.50869568829539,3.070610559979186,5.329286782877194,5.156235470472033,1,2,8.27767118875723
7.677428576667982,8.662274225106275,6.211762142653441,1.2703975301925905,3.906040634009148,5.80047171105355,4,2,18.84542194207683
8.808101713629076,5.440141109311703,62.85345906511927,2.361417317273103,4.364685187769339,5.40330581025851,1,2,25.477845716211405
11.77237180242106,7.919160857593854,11.987585307042625,0.7068584562413522,3.5586362415453134,2.9400554504461285,0,1,30.10268042520235
8.349155625663679,5.419876655239516,42.76783851216766,2.572390311175676,6.034875078741973,5.092158443266302,2,5,51.22410769452685
8.515100781445529,6.064346558956292,23.42763048502031,2.450603412862539,3.699471133308754,2.852622682164495,0,2,17.791647479131516
7.851108168467666,9.87104703080018,42.063748621646866,0.13018366046783592,4.347763138202272,5.1621650858016475,3,5,29.854447954277106
4.1624575694019175,6.71397639885498,19.117719957716147,0.8382161560876362,5.719045216213098,4.038704117023517,0,3,20.75417676801551
7.946972249101567,7.326149309769584,26.744141878554117,1.7168611032562329,2.83394277273114,10.0,5,1,14.070818894790564
8.120460419882052,8.305101596033131,30.818383507914422,1.6991402528591737,6.338183776745341,4.920211232496576,3,2,30.14006489615871
12.0,7.743522831958907,9.956250884370547,0.7905230645811947,1.7043078853849347,2.1915208674768225,1,1,28.793291789593816
7.615278070437755,7.225628357715364,44.81648690840252,2.388978729352184,6.444463196669198,4.731639578646151,2,1,22.887733945061527
8.603094684667225,7.547441503699338,19.735728670568296,2.251473608940512,3.440986624072038,6.038717491275776,2,3,28.378758493588037
7.9305764605895135,10.0,25.42800169319963,1.8057308680214808,3.635951878262077,8.346727892305047,2,5,31.954108621428578
5.6626439247609355,6.913571804449622,10.113012507829755,1.244208499841637,1.1649847432255855,3.821095200122563,1,1,2.373772252005626
10.285645629030041,7.301648570072452,0.0,3.0487071264165637,3.3178079239334606,1.83514405195272,4,4,46.472070234640405
9.503866065373549,8.575981594011418,26.17944474799662,3.6554071130882955,2.4402902034596736,6.633674022861962,1,3,24.077682684805225
9.582063894086094,8.658288899436975,78.25230843225832,1.516438516153463,3.088530481939791,2.2388025882006977,4,4,37.569645876551235
6.181225090410522,8.78054545834057,45.69208575796048,1.3878330828451793,3.7940335513166805,4.12768911698503,0,3,13.702841815310713
10.805588621872198,7.958095333043777,29.61479240531211,2.4912076654119963,5.436687421709358,4.4847590289780115,2,4,40.88759646096024
5.196297874415438,5.285492630904274,24.742183415834646,1.6419706202530138,4.311405027100939,4.860733093399784,2,4,35.46458865894683
9.17371418760054,9.450147298451643,30.449317856240928,1.8606027993367658,4.461514980101671,6.378328914148671,1,1,0.0
12.0,5.280481910471968,40.9423823035042,2.7396531517246716,2.3567209167316565,3.6327314354272247,4,1,24.01044951732409
6.0189273497386235,7.453953197858549,6.383743693823103,0.0906439124927072,2.6788688655959048,4.452541495666479,2,3,24.796944400897917
6.867404540794456,5.868586224970963,52.28643389337744,3.3183023248526693,6.698087527526968,4.971459294101223,4,5,39.92887848456527
8.199302730175283,6.9037924801105115,44.30762630882488,2.0726805243293414,2.8971984478551303,5.2991959150375765,2,1,13.236748765515118
6.993048691767601,7.493143615455221,44.36371451415869,1.5885068554378199,6.484312378085944,5.195654349415845,3,1,13.271379307444535
4.898673137867735,7.482035823175409,38.76951477619455,1.910765845778551,3.6354082016787004,5.872011550445159,3,2,9.28816344196738
8.137125949612054,7.632881131352927,30.392333153879797,1.9624293550205187,4.003431904215256,6.6876790192834745,1,1,5.47812856394213
5.87539257254779,9.420566903587972,43.457224719336395,0.2687986965550746,5.605547740344894,5.785268231301936,0,5,25.659346308082117
8.947184861270363,7.68030145227097,41.83628267482756,3.494938227453236,5.907838632907985,5.907171047018437,1,2,23.721380016577086
6.1611515315323935,6.633765047064027,22.919185781179525,2.0413256322706186,3.8337811595813687,1.8355536665070447,2,4,35.637135776379424
11.09986881003508,8.446130752432536,18.52796454206198,2.443002130447375,3.4176354197176915,5.100455398331361,2,4,48.62872840053579
6.433493415327526,8.784205733386962,32.03712590523973,2.9515497705740428,3.9161193272166805,5.959015096003217,4,2,11.076317219387422
7.355876967588649,5.158588277294511,60.98040302990375,0.9788375424396998,4.506936292348177,6.4578823891409005,1,2,18.79559155387233
9.62703443473934,7.896100104774787,5.217858486921983,2.4734718990352285,5.336955530304634,3.6152984515324116,3,2,23.43311404879089
5.53827136713209,8.051759113466348,0.6494946849512004,1.7323589091012064,4.006344788491227,3.68192145022271,4,3,20.27159582700633
8.45491986920826,6.553654744960012,33.29521682473033,2.846770775216494,4.928329447034731,3.851798649432803,4,5,43.65572251745475
10.614285508564857,9.063560219967428,31.017754037120362,0.0,6.457539598406411,6.0728277997826865,1,5,50.636274357187304
4.785033530877545,6.77491661945121,33.466833287408164,1.900905699758731,4.571964418397177,7.067762109848417,2,4,16.997059635574363
8.36926771706461,7.188364680207314,34.87906395817001,1.3971793442160383,4.467479284007167,4.1850797854167965,3,4,39.43164007998454
8.519765588496847,6.740392263574195,25.535954907303896,2.4322629506341555,1.721633762364898,6.815924627254098,0,4,25.835064930511287
9.56364574355462,7.023368571372202,59.79726877204165,2.470044187368202,1.0,5.246959618329188,1,1,6.090276491713758
5.526098578243836,5.355587369657197,0.0,1.292374105177974,4.5825635938452525,4.751428445675128,2,4,35.48679302064734
5.359086773831447,4.839923676108558,13.430059504395079,1.2878261358239564,3.857763653078692,4.577231540364062,3,2,19.471524608644273
9.043883131233795,9.391757594837458,27.93490479701905,1.8893346314426704,3.227825987627887,6.493222729204314,2,4,24.369554770392753
8.593969346466372,5.729557977522508,0.0,1.1033577726847918,4.365295306279517,5.65115563357414,1,2,21.024778563840776
8.500985700691754,5.512911475815539,26.482911911358578,2.841983695452127,3.9093944062046377,9.551650855295275,1,3,24.59029880918397
8.692896418993952,4.0,63.229403314560365,1.630792799552554,5.691670375950848,3.2955507140053517,0,1,18.99250098459532
6.639950556843019,6.041557378465747,30.417729765919237,0.0,4.129166302388467,6.036203404059951,2,1,10.784438498664471
8.464507394322007,5.015365309888752,34.61401811437367,1.6251779433781939,2.8796150723947487,3.941597980376974,2,5,45.55483082218781
8.586144946597363,9.463022740204554,4.796704696548396,0.9614561791560277,5.485249358438933,3.261426026022712,1,3,31.739258309372985
6.571297163947264,8.514725634013951,17.67277183921045,0.36872418453905453,3.6743033875806965,4.978265725930056,2,2,14.857029541360776
11.731549022289514,5.9677744822334144,22.49607239352126,0.7625733617774275,4.7898050255084605,5.274704958814072,3,3,51.94011516570998
8.947665841823575,10.0,23.64569806487532,2.10940847183297,3.2838839407107994,10.0,2,1,7.027486292882914
5.617393005594703,8.47264823048739,55.632875900075376,3.328640828248231,3.0252596717538456,4.631708368633596,2,2,0.0
9.31310721726766,6.512752924737066,41.15382121450249,2.31318447386498,4.1262523452785445,2.739642541030633,3,3,30.832531280464654
6.050636659545357,4.0,7.770840861259359,1.3934966117842604,4.019242965315527,5.546021434988772,2,1,20.5013376184899
9.574169207484903,10.0,34.9300955686401,2.4559041951707026,4.71974055305025,0.8507199249072634,2,2,23.00678546177045
10.317191158014808,4.915641299854606,39.9644349699357,1.5409096897810082,3.597031370035386,4.816086434791468,1,2,37.61362539361938
6.358635363296579,4.531901879564662,52.80298077042533,1.3053996308368554,1.2454603243444042,5.032050564590321,4,1,16.251025193037098
9.926752258488644,8.53385564801446,61.61081373136747,0.8456373317670156,3.350839174617417,6.589200765890423,5,2,18.145235101507392
8.825561853872996,10.0,9.698116163442627,0.24817119324828085,5.1907277007157235,6.947244498855694,1,1,11.912426493708594
9.64412031998898,9.076409227765778,13.782849775793235,1.6100762934405548,3.5539358811353403,3.992860762184565,1,4,36.398841264604414
11.793585965307894,7.84586368007854,4.848442821707675,2.158053489920132,3.630424896228178,4.698771970740134,4,4,54.107938090110885
7.509223767994259,7.892131512497929,25.31960281786037,1.9033763299851103,5.479564758858905,3.4677583387786584,2,2,24.88618017277158
6.492527671285021,8.280123338170462,39.32716748892669,1.5840330720526414,2.932040159111616,2.743874890384612,4,2,12.502769902754595
6.220971140748953,8.138392884680147,49.746690331782034,1.0542539393032189,1.6857951726356504,5.619789558761269,3,1,0.0
6.368379430069123,7.421787135954064,28.480979527149543,2.6082461916849686,3.7590533207117582,2.4528289028068015,2,2,8.915632639283926
7.845796581171792,7.156301655927814,23.60304953490312,0.682868080053415,3.2737390731268947,4.170746198856274,2,5,39.98204521534429
8.682303949633289,6.9061103081507165,33.03515984497481,2.7760279138434756,2.550630520370119,3.0096520802015254,0,4,30.658988657162833
8.553381598660039,5.869053116699986,13.29714196739954,0.9977829810732752,3.736932316151964,6.099366372580519,2,2,21.665164199989512
9.654366498072047,6.578987384699839,71.79077443389546,1.247564762646965,4.7372584708701755,8.602860198532976,0,2,16.971049329018232
8.026003783755813,4.460564778706922,0.0,0.533214809384323,3.9860671576482765,2.3968240343933376,4,3,47.37515753261592
10.907068154314633,6.852490559807875,33.69481157791449,1.4985978531143633,4.460471609029357,1.2939630342048618,3,2,29.872770993567986
7.470686333524088,5.517113339273624,70.47212438459279,2.975312458477979,6.720111547773135,4.750226229299865,3,5,44.879297021079495
12.0,5.344616024176344,30.135996891199955,2.5156280884439566,3.485681707663654,5.031395591915516,0,4,43.857376749956536
9.251334695530012,7.269841226730218,26.19921929997011,2.978422112028035,4.417522951967005,5.437318613514595,4,3,38.40987855569346
6.2856848871674345,9.088003429516899,22.851091543791455,2.522142545933936,3.2361799561012985,4.10735896953131,2,1,0.0
5.858215003877776,8.37747490900347,26.392166364751844,0.8963301714696308,2.730460420169541,4.5987214023491365,1,1,0.0
8.96494483048637,4.644249094565234,57.45696949353061,1.6692107756724426,3.1226385198733455,5.735020821081204,1,4,31.993858816781582
7.553074429348298,5.515557795144494,0.0,1.2198008708825374,3.2818621427174675,7.080861785289677,3,1,19.79535944452851
9.428000988184184,8.411156781982324,60.66867402592651,3.3305749040390404,4.539213696320688,1.0899024593634343,2,5,34.7060366323874
8.94647524914709,5.5262689096925355,1.5208569509971,0.8032113535736884,7.523613680051136,4.262121121937076,1,2,37.19992887661454
7.854342174686255,6.663050275004463,24.666953415311703,2.8936976893891106,2.9259348455862395,5.427617587882127,2,4,31.25559100195619
6.30641256386319,7.825078148536828,21.41511159402676,2.8929538701087694,3.3750620415768062,3.164047790778528,1,3,15.66639036761694
4.970305550628271,5.547483317704547,41.7710653954144,3.829620201716087,3.905315480333128,8.462339263534599,2,2,5.9310465702666715
7.106970095865957,7.15806325921894,0.0,1.5903134073705028,4.5936982730646205,3.7291802395425258,3,1,10.162622824742533
9.712797588646945,4.998961757622693,39.24345332163885,2.712322159580162,4.395326217932178,4.917414625985434,2,1,25.792539620720675
8.428187488260408,6.097948534073179,70.48619246573705,4.281651836538843,5.926143690922176,6.112044193684581,1,3,21.544896040053274
5.508522442576024,7.479672901213806,2.7365199081437908,1.3823583230663035,1.0,3.817430422396211,0,5,33.06495701621368
8.346361851702364,4.6105093997024955,33.79412335220791,0.4649597524676403,1.0,1.3068539043911658,0,3,24.73246099621621
8.770634759457673,7.660712106940599,16.760356444067817,0.11998996609223633,3.256182741984776,4.142690946166933,1,4,25.594685868888803
6.232285127597734,6.970543301609978,38.517744123860716,2.7127120288613313,5.645950281315563,7.058881111854081,2,3,21.868508735406387
8.307450211891055,7.828734931625721,30.382955548315042,0.1168497919414162,1.6515279525916053,4.326209746429723,2,1,12.702372459575834
8.116417436892,7.335871201096992,17.170261819113808,1.6276809470620772,1.0,3.307131397082043,2,5,30.45039503638749
5.714059404338753,9.046210644960766,39.75744569742148,2.437313187038961,4.856769109328813,6.851344419005443,1,5,12.893789516802567
8.715574720696566,7.187836753971861,66.08696219573486,2.185175536829914,4.365485835554072,4.338450207953895,1,3,29.417411628816307
9.121569052736469,6.355891688312121,26.181924165454028,2.4254448641841724,2.3646873898008556,3.9796783726995653,2,4,42.43441905198039
10.166102486350553,7.183446254548426,44.39515884296364,2.222289855800854,2.521690598918605,5.298912179326619,0,1,0.004317077147323545
10.107604104069805,7.814947043554582,4.134540842576726,3.278865813313393,2.5453844205479883,6.5415004192375745,1,2,19.497319015242727
5.244661264085818,7.073290105488557,10.871272463639826,1.047683619261203,4.165802976210911,9.763427063465091,3,5,38.17185489660005
6.124349920169754,7.060887536805824,39.44812555760755,1.3230048615414687,3.0605270857254894,6.654472215314846,0,3,9.964973143211608
9.03007053441732,5.947012468289866,59.6823205707193,1.227340554729176,4.7410958784632795,7.319679932776689,0,4,28.753622672845374
9.027571901824418,6.0056486236735775,37.1122669757132,2.83019181186261,1.0,3.988067602024289,1,4,28.513364569741064
9.030095372612095,4.89609209230046,23.738839389536913,2.9003985883950634,2.714722202308301,2.9482637880610474,1,1,15.278375796061741
12.0,9.62436511478041,29.985828108467082,2.451225319318508,2.3109190586334245,5.124662699238246,0,5,29.148478504171926
9.141781021386334,5.1342051469130725,4.991845320605648,3.1834936668899276,3.6154889824412617,5.214339830519193,2,1,29.650634822789463
10.271131280361198,5.960642203306139,42.09030652710734,0.8219591326236193,3.192928362264792,2.8429745172708056,2,2,21.21747128081416
9.908003526986406,5.922389101646203,47.646661246468184,3.6672241115511373,5.19676566984365,4.6494109401919745,2,2,28.41866145312023
9.302782502611596,8.342386565416662,20.958193343338394,3.523238621712258,1.2109948425099137,5.798635203438262,0,2,15.803221045973949
7.369461510719309,6.557575482561958,20.59915704480997,2.7356219972457465,4.068237214496128,5.72078679003616,3,4,25.049350042486022
9.517938440986535,8.871613109010601,35.31756459304097,3.78179890877106,4.8375046348175585,6.008575706768545,0,5,27.91578022302318
6.454349570924856,5.9897640636341976,21.26560527918809,0.3433767923222262,6.784971154842932,5.5819294602748855,2,1,25.030291629851675
7.526362786519982,7.418491243335703,28.677347707483552,1.4755518637373481,3.277351043359787,3.9859826814598884,3,1,15.373134212887527
7.029272904341793,5.746979420110364,71.99443578333032,1.2646965393180478,4.4866879065287755,3.972198746702314,4,2,16.00596227420156
8.163748278772646,10.0,25.059485985080066,2.721479323757343,1.2942058111564525,2.602097204012248,2,5,32.80755860311111
12.0,5.218602371455731,22.833196959575556,0.9498592603978544,1.0,8.56955007837019,2,5,56.80014125808556
4.265469614816504,7.464731065340541,17.049163887296817,2.7574951493374855,5.26716156367255,5.026900729238586,1,3,14.466161602903
9.372520380749027,7.950665321398148,44.88383942999874,3.3705361439967136,3.991659559527894,4.550293888410296,4,5,34.808690102464574
4.774568257620697,7.620698646177248,26.37551653563794,2.6952029000839994,5.7677690346976345,3.1424158370950828,3,5,28.483269807350354
7.056136268421133,6.722068511683437,17.01253923357148,2.2837510236615013,1.9398956665453762,10.0,3,1,8.006048912889447
10.177901193934732,6.805268950399861,56.426080645460246,1.0121266590992508,4.779853209293129,2.853343935554209,2,5,45.26752351246064
8.128560038190926,7.065717207968665,58.39206009027274,1.1531490338746355,6.80322676081578,4.142304148787853,1,5,43.65011483877789
5.844510444141388,6.779496997557267,17.991528685225898,3.249618905296667,4.629558412535899,5.831673672572121,3,1,1.393918776154866
6.569392581480064,8.445818675192365,0.0,2.7793490039053323,4.414872258386573,6.200425931488556,1,5,23.024474614528998
